행정구역명,학원/교습소,학원지정번호,학원명,도로명주소,도로명상세주소,분야명,교습계열명,교습과정목록명,교습과정명,정원합계,일시수용능력인원합계,인당수강료내용,수강료공개여부,기숙사학원여부,도로명우편번호,등록상태명,등록일자,휴원시작일자,휴원종료일자,개설일자,적재일시
양천구,학원,3000017918,리더스소사이어티학원,서울특별시 양천구 오목로 218,", 4층 일부 (신정동, 이화빌딩)",입시.검정 및 보습,보통교과,보습?논술,보습?논술,140,70,,Y,N,8022,개원,20130808,,99991231,20130808,20260405
은평구,교습소,3000017920,임혜연수학교습소,서울특별시 은평구 불광로2길 7,", 상가동 204호 (불광동, 북한산현대홈타운아파트)",입시.검정 및 보습,보통교과,초등수학(3회반),보습,25,5,"초등수학(3회반):150000, 초등수학(4회반):170000, 초등1~2학년:110000, 중등수학(3회반):180000, 중등수학(4회반):200000",Y,N,3365,개원,20130806,,99991231,20130806,20231018
구로구,학원,3000017927,뮤엠영어수학신도림성광점학원,서울특별시 구로구 신도림로19길 7,", 성광빌딩 407-1호,408호 (신도림동,성광빌딩)",입시.검정 및 보습,보통교과,보습,보습,220,70,,Y,N,152887,개원,20130812,,99991231,20130812,20250615
구로구,학원,3000017942,목동최인규영어사관(개봉관)학원,서울특별시 구로구 개봉로 68,", 4층 (개봉동)",입시.검정 및 보습,보통교과,보습,보습,82,82,,Y,N,152816,개원,20130814,,99991231,20130814,20250126
강동구,학원,3000017945,예온무용학원,서울특별시 강동구 상일로 125,", 3층 (고덕동)",예능(대),예능(중),무용,무용,45,30,,Y,N,134801,개원,20130812,,99991231,20130812,20260405
동작구,교습소,3000017949,에코아뜰리에미술교습소,서울특별시 동작구 상도로37길 74,", 6층 (상도동,금정빌딩)",예능(대),예능(중),미술1,미술,16,8,"미술1:100000, 초중고 미술1-1:90000, 초중고 미술 2-2:180000, 미술2:150000, 초중고 미술1-2:130000, 초중고 미술 3-1:200000, 미술3:160000, 초중고 미술1-3:140000, 초중고 미술 3-2:210000, 미술3-1:120000, 초중고 미술 2-1:170000, 초중고 미술 3-3:220000",Y,N,156881,개원,20130808,,99991231,20130808,20260208
서초구,학원,3000017956,뮤직아카데미물댄동산음악학원,서울특별시 서초구 동광로12가길 2,", 2층 (방배동)",예능(대),예능(중),"음악,",음악,270,67,,Y,N,6565,개원,20130813,,99991231,20130813,20231018
송파구,학원,3000017958,라비에벨발레아카데미학원,서울특별시 송파구 송파대로 392,", 3층 (송파동)",예능(대),예능(중),무용,무용,80,20,,Y,N,138850,개원,20130814,,99991231,20130814,20260621
양천구,교습소,3000017966,신기초캠퍼스뮤엠영어교습소,서울특별시 양천구 신정로 260,", 상가동 302호 (신정동,신트리4단지아파트)",입시.검정 및 보습,보통교과,영어초등(White),보습,50,5,"영어초등(White):180000, 영어초중등(Yellow):180000, 영어초중등(Pink):190000, 영어초중등(Green):190000, 영어초중등(Blue):200000, 영어초중등(Red):210000, 영어초중등(Black):220000, 영어중등(A):230000, 영어중등(B):240000, 영어중등(C ):250000",Y,N,158070,개원,20130816,,99991231,20130816,20231018
성동구,학원,3000017973,매쓰랩2관학원,서울특별시 성동구 행당로15길 1,2~3층 (행당동),입시.검정 및 보습,보통교과,보습,보습,0,80,,Y,N,133868,개원,20130819,,99991231,20130819,20260215
양천구,학원,3000017976,수학의원리학원,서울특별시 양천구 목동서로 37,", 하이베라스 304,305호 (목동,하이베라스)",입시.검정 및 보습,보통교과,보습,보습,65,86,,Y,N,158878,개원,20130820,,99991231,20130820,20260621
노원구,학원,3000017983,워너비뷰티아카데미학원,서울특별시 노원구 노해로 501,", 801호일부 (상계동)",직업기술,산업응용기술,이?미용,이?미용,0,64,,Y,N,1695,개원,20130820,,99991231,20130820,20260329
서대문구,교습소,3000017987,쟁이미술교습소,서울특별시 서대문구 통일로39길 23,", 1층 내호 (홍제동)",예능(대),예능(중),,미술,54,8,,Y,N,3639,개원,20130821,,99991231,20130821,20231018
관악구,학원,3000017990,더포스아카데미학원,서울특별시 관악구 당곡길 22,", 3층 일부 (봉천동,천일약국)",입시.검정 및 보습,보통교과,보습,보습,144,75,,Y,N,151830,개원,20130813,,99991231,20130813,20250824
도봉구,교습소,3000017997,열림국어교습소,서울특별시 도봉구 방학로11길 30,", 201호 일부(방학동,벽산아파트 상가동)",입시.검정 및 보습,보통교과,초등국어,보습,9,3,"초등국어:80000, 중등국어:120000, 고등국어:180000",Y,N,1383,개원,20130823,,99991231,20130823,20250608
양천구,교습소,3000018002,오메가영어교습소,서울특별시 양천구 신목로 85,", 4층 일부 (신정동)",입시.검정 및 보습,보통교과,영어(고등),보습,10,5,"영어(고등):400000, 영어(중등):350000",Y,N,8010,개원,20130821,,99991231,20130821,20231126
은평구,학원,3000018008,꿈을이루는자들의비젼학원,서울특별시 은평구 연서로41길 1,", 3층 (불광동,정훈학원)",입시.검정 및 보습,보통교과,,보습,120,40,,Y,N,122851,개원,20130826,,99991231,20130826,20231018
광진구,교습소,3000018009,책과크는아이들논술교습소,서울특별시 광진구 뚝섬로35길 9,", 한라아파트상가 201호 (자양동,한라아파트)",입시.검정 및 보습,보통교과,초등논술2,보습?논술,36,9,"초등논술2:130000, 중등논술2:180000, 초등논술:73400, 중등논술:110000, 초등논술1:81000, 중등논술1:120000, 초등논술(130분):100000, 초등논술(145분):110000, 초등논술(156분):120000, 초등논술(210분):160000, 중등논술(170분):140000, 중등논술(180분):150000, 중등논술(193분):160000, 중등논술(215분):180000",Y,N,143878,개원,20130821,,99991231,20130821,20260308
은평구,교습소,3000018013,메라키(MERAKI)미술교습소,서울특별시 은평구 북한산로 2,", 1층 108호 (진관동,은평뉴타운구파발)",예능(대),예능(중),초급미술,미술,32,8,"초급미술:130000, 중급미술:170000, 고급미술:200000, 입시미술:300000",Y,N,3300,개원,20130826,,99991231,20130826,20251214
은평구,교습소,3000018017,수메이중국어교습소,서울특별시 은평구 연서로29길 25,", 3층 (갈현동,틸라플라워)",국제화,보통교과,,보습,45,9,"중국어(초등):140000, 중국어(중등1):200000, 중국어(중등2):250000, 중국어(고등A):240000, 중국어(고등B):260000, 중국어(고등C):280000, 중국어(고등D):320000",Y,N,3331,개원,20130718,,99991231,20130718,20250824
서초구,학원,3000018019,맑은숲국어논술전문학원,서울특별시 서초구 방배로37길 7,", 5층 (방배동)",입시.검정 및 보습,보통교과,보습?논술,보습?논술,304,76,,Y,N,6561,개원,20130814,,99991231,20130814,20240609
성북구,교습소,3000018022,명인논술교습소,서울특별시 성북구 서경로2길 48,", 태영아파트1단지 상가동 (정릉동)",입시.검정 및 보습,보통교과,논술A,보습?논술,60,6,"논술A:50000, 논술B:80000, 논술C:160000, 논술D:200000, 논술E:240000, 논술기특G:320000, 논술종합H:360000, 논술수시I:400000, 논술수시J:450000, 논술수시K:480000",Y,N,2719,개원,20130827,,99991231,20130827,20231018
은평구,학원,3000018028,본영수고등전문학원,서울특별시 은평구 응암로 308,", 4층 (응암동, CM빌딩)",입시.검정 및 보습,보통교과,"보습,",보습,60,117,,N,N,3464,개원,20130828,,99991231,20130828,20231018
송파구,학원,3000018034,송파폴리어학원,서울특별시 송파구 오금로 233,", 4층, 5층, 6층 (방이동)",국제화,외국어,실용외국어(유아/초?중?고),실용외국어(유아/초?중?고),60,96,,Y,N,5644,개원,20130822,,99991231,20130819,20260329
서초구,학원,3000018044,움뮤직센터음악학원,서울특별시 서초구 서초중앙로33길 8,", 2층 (반포동)",예능(대),예능(중),"음악,",음악,210,71,,Y,N,137803,개원,20130822,,99991231,20130822,20231018
강서구,교습소,3000018045,최율국어교습소,서울특별시 강서구 양천로 670,", 2층 (염창동)",입시.검정 및 보습,보통교과,고3,보습,24,5,"고3:360000, 고2 A:270000, 고2 B:250000, 고1:220000, 모의고사A:50000, 모의고사B:80000",Y,N,157863,개원,20130828,,99991231,20130828,20231018
송파구,학원,3000018050,잠실위즈아일랜드어학놀이학원,서울특별시 송파구 송파대로49길 3,", 1층, 2층 (석촌동, 중기빌딩)",종합(대),,"기타(소),실용외국어(유아/초?중?고)",,106,168,,Y,N,5609,개원,20130829,,99991231,20130829,20260405
송파구,학원,3000018051,삼성영어수학여행오금보습학원,서울특별시 송파구 오금로 407,", 상가 2층 203호 (오금동,상아아파트)",입시.검정 및 보습,보통교과,보습,보습,110,35,,Y,N,138738,개원,20130829,,99991231,20130829,20260315
강남구,학원,3000018053,로드맵어학원,서울특별시 강남구 선릉로 225,", 215호~217호,407-3호일부,408호일부 (도곡동)",국제화,외국어,"실용외국어(유아/초?중?고),",실용외국어(유아/초?중?고),438,146,,Y,N,6276,개원,20130828,,99991231,20130828,20231018
은평구,교습소,3000018059,이레음악교습소,서울특별시 은평구 불광로 59,", 3층 가호 (불광동,벧엘컴퓨터학원)",예능(대),예능(중),바이엘1,음악,30,9,,N,N,3358,개원,20130829,,99991231,20130829,20231018
송파구,학원,3000018061,투비무용댄스학원,서울특별시 송파구 오금로 165,", 5층 (방이동)",기예(대),기예(중),"댄스,",댄스,168,50,,Y,N,138830,개원,20130830,,99991231,20130830,20231018
광진구,학원,3000018064,나룰음악학원,서울특별시 광진구 뚝섬로36길 18,", 201호 (자양동,자양10차현대홈타운)",예능(대),예능(중),"음악,",음악,200,46,,Y,N,143882,개원,20130830,,99991231,20130902,20231029
도봉구,학원,3000018068,일등급수학영어학원,서울특별시 도봉구 방학로10길 35,", 상가 2층1호 (방학동)",입시.검정 및 보습,보통교과,보습,보습,80,73,,Y,N,1357,개원,20130830,,99991231,20130830,20260607
강남구,학원,3000018070,아담리즈수학대치센터학원,서울특별시 강남구 선릉로64길 19,", 3층 (대치동)",기타(대),기타(중),기타(소),기타(소),28,70,,Y,N,135843,개원,20130829,,99991231,20130829,20260329
송파구,학원,3000018089,엠베스트SE뮤엠영어학원,서울특별시 송파구 송파대로36가길 1,", 3층 (송파동)",입시.검정 및 보습,보통교과,보습,보습,30,50,,Y,N,5678,개원,20130903,,99991231,20130903,20260607
서대문구,학원,3000018092,아트바니미술학원,서울특별시 서대문구 증가로12나길 101,", 2층 (북가좌동,대경빌딩)",예능(대),예능(중),"미술,",미술,50,40,,N,N,120810,개원,20130904,,99991231,20130904,20231018
용산구,학원,3000018097,찰리스어학원,서울특별시 용산구 독서당로35길 23,(한남동) 1~2층,국제화,외국어,실용외국어(유아/초?중?고),실용외국어(유아/초?중?고),86,148,,Y,N,140884,개원,20130903,,99991231,20130904,20260405
구로구,학원,3000018099,씨엠스타연기학원,서울특별시 구로구 새말로 97,", 6층 54~57호, 294~297호,314~317호, 336~339호,366~369호 (구로동,신도림테크노마트)",기타(대),기타(중),"연극,",연극,25,101,,Y,N,152725,개원,20130826,,99991231,20130826,20231029
강서구,학원,3000018100,쥴리아드음악학원,서울특별시 강서구 강서로46길 47,", 2층 (내발산동,동산빌딩)",예능(대),예능(중),음악,음악,940,47,,Y,N,157280,개원,20130904,,99991231,20130904,20250720
강서구,학원,3000018101,눈높이러닝센터강서신정학원,서울특별시 강서구 곰달래로31길 8,", 3층 (화곡동, 영현빌딩)",입시.검정 및 보습,보통교과,보습?논술,보습?논술,60,107,,Y,N,7750,개원,20130903,,99991231,20130903,20260607
양천구,학원,3000018105,아트캐슬미술학원,서울특별시 양천구 목동동로 430,", 6단지관리동상가 201호일부 (목동,목동신시가지아파트)",예능(대),예능(중),미술,미술,12,42,,Y,N,158756,개원,20130830,,99991231,20130830,20240225
노원구,학원,3000018109,시그마수학과학학원,서울특별시 노원구 노원로 254,", 501호 일부, 601호 일부 (하계동)",입시.검정 및 보습,보통교과,,보습,107,149,,Y,N,1750,개원,20130902,,99991231,20130902,20231018
도봉구,학원,3000018112,월드에듀학원,서울특별시 도봉구 도봉로 559,", 4층 일부 (쌍문동)",입시.검정 및 보습,보통교과,보습,보습,535,86,,Y,N,1432,개원,20130904,,99991231,20130904,20250601
송파구,교습소,3000018114,어쿠스틱하우스기타교습소,서울특별시 송파구 위례성대로18길 33,", 7층(방이동, Urban Bricks)",예능(대),예능(중),"기타(주2회,120분)",음악,7,7,"기타(주2회,120분):180000",N,N,5639,개원,20130905,,99991231,20130905,20241215
송파구,교습소,3000018115,ENU영어교습소,서울특별시 송파구 오금로27길 53,", 2층일부 (방이동)",입시.검정 및 보습,보통교과,,보습,8,4,,N,N,138831,개원,20130905,,99991231,20130905,20260607
강남구,학원,3000018120,에센셜아카데미학원,서울특별시 강남구 압구정로18길 8,", 4층 (신사동)",입시.검정 및 보습,보통교과,보습,보습,16,75,,Y,N,135890,개원,20130904,,99991231,20130904,20250518
서초구,학원,3000018132,반포스마트보카학원,서울특별시 서초구 신반포로 219,", 306,307,308호 (잠원동, 반포쇼핑타운)",입시.검정 및 보습,보통교과,"보습,",보습,84,70,,Y,N,137908,개원,20130903,,99991231,20130903,20241006
서초구,학원,3000018133,최상위영수학원,서울특별시 서초구 서초대로51길 28,", 5층 (서초동,진성빌딩)",입시.검정 및 보습,보통교과,,보습,60,83,,Y,N,137883,개원,20130903,,99991231,20130903,20260607
노원구,교습소,3000018137,임설현창의미술교습소,서울특별시 노원구 동일로245가길 41,", 은빛아파트 상가 203호 (상계동)",예능(대),예능(중),미술,미술,18,9,,Y,N,139891,개원,20130909,,99991231,20130909,20231018
은평구,교습소,3000018146,위더스잉글리쉬영어교습소,서울특별시 은평구 진관2로 77,", 우물골 206동 상가 B110호 (진관동,은평뉴타운 우물골)",입시.검정 및 보습,보통교과,영어초등,보습,20,5,,Y,N,3306,개원,20130910,,99991231,20130910,20231018
관악구,학원,3000018147,메티스교육학원,서울특별시 관악구 남부순환로 1783,", 3층 일부 (봉천동)",입시.검정 및 보습,보통교과,보습,보습,400,100,,Y,N,8758,개원,20130909,,99991231,20130909,20250907
중랑구,학원,3000018149,스카이프렙영수전문학원,서울특별시 중랑구 신내로25가길 2,", 2층 201호, 3층 307호 (묵동, 현동학당)",입시.검정 및 보습,보통교과,보습,보습,0,115,,Y,N,2021,개원,20130903,,99991231,20130903,20250112
강동구,학원,3000018151,코딩스쿨런스팀로봇코딩학원,서울특별시 강동구 고덕로 256,", 13층 1302호일부 (명일동,명성프라자)",기타(대),기타(중),,로봇,80,53,,Y,N,134825,개원,20130906,,99991231,20130906,20240623
강남구,학원,3000018161,프리매쓰학원,서울특별시 강남구 선릉로64길 15-14,", 2층 (대치동,기흥빌딩)",입시.검정 및 보습,보통교과,"보습?논술,",보습?논술,120,71,,Y,N,135843,개원,20130906,,99991231,20130906,20240908
강남구,학원,3000018162,대치리얼수학학원,서울특별시 강남구 도곡로 420,", 4층 (대치동)",입시.검정 및 보습,보통교과,보습?논술,보습?논술,325,128,,Y,N,135500,개원,20130909,,99991231,20130909,20250803
서대문구,교습소,3000018165,더자람수학교습소,서울특별시 서대문구 세무서8길 30,", 지1층 44호 일부(우측) (홍제동, 홍제역해링턴플레이스)",입시.검정 및 보습,보통교과,창의사고력1(초등1~2),보습,35,6,,Y,N,3626,개원,20130910,,99991231,20130910,20231018
마포구,학원,3000018166,엔이능률엔이클래스원격학원,서울특별시 마포구 월드컵북로 396,", 10층 (상암동)",국제화,외국어,"실용외국어(유아/초?중?고),",실용외국어(유아/초?중?고),109890,999,,Y,N,3925,개원,20130320,,99991231,20130320,20231018
