결과,시도,시군구,보건기관명,상위기관명,기관유형,대표 전화번호,주소,홈페이지 주소,X좌표,Y좌표,집계구코드,읍면동
O,전라남도,고흥군,노일보건진료소,고흥군보건소,보건진료소,061-830-5150,전라남도 고흥군 과역면 내로당날길 3 (노일보건진료소) 노일보건진료소,,983694.586750688,1631889.83283262,36550400010003,전라남도_고흥군_과역면
O,전라남도,고흥군,대전보건진료소,고흥군보건소,보건진료소,061-830-5154,전라남도 고흥군 두원면 두원로 1168 (대전보건진료소) 대전보건진료소,,978844.781435851,1634037.06275582,36550440010007,전라남도_고흥군_두원면
O,전라남도,고흥군,득량보건진료소,고흥군보건소,보건진료소,061-830-5130,전라남도 고흥군 도양읍 득량관선길 89-26 득량보건진료소,,963638.675420219,1623021.04013471,36550120010002,전라남도_고흥군_도양읍
O,전라남도,고흥군,망주보건진료소,고흥군보건소,보건진료소,061-830-5151,전라남도 고흥군 남양면 망월로 89-8 (망주보건지소) 망주보건진료소,,987827.25064321,1640551.19645995,36550410010005,전라남도_고흥군_남양면
O,전라남도,고흥군,발포보건진료소,고흥군보건소,보건진료소,061-830-5139,전라남도 고흥군 도화면 충무사길 113 (발포보건진료소) 발포보건진료소,,985111.397603436,1610054.63124888,36550340010012,전라남도_고흥군_도화면
O,전라남도,고흥군,백일보건진료소,고흥군보건소,보건진료소,061-830-5149,전라남도 고흥군 과역면 백일길 315-30 백일보건진료소,,993527.008163778,1633806.34904334,36550400020003,전라남도_고흥군_과역면
O,전라남도,고흥군,사양보건진료소,고흥군보건소,보건진료소,061-830-5145,전라남도 고흥군 봉래면 사양선창길 69 (사양보건진료소) 사양보건진료소,,995003.381659681,1609269.26938759,36550360010011,전라남도_고흥군_봉래면
O,전라남도,고흥군,송산보건진료소,고흥군보건소,보건진료소,061-830-5143,전라남도 고흥군 포두면 송산길 64-5 송산보건진료소,,987344.566314578,1623057.37623391,36550350010005,전라남도_고흥군_포두면
O,전라남도,고흥군,시산보건진료소,고흥군보건소,보건진료소,061-830-5131,전라남도 고흥군 도양읍 시산살푸섬길 1 시산보건진료소,,977951.62625168,1600116.15230971,36550120030010,전라남도_고흥군_도양읍
O,전라남도,고흥군,신기보건진료소,고흥군보건소,보건진료소,061-830-5153,전라남도 고흥군 대서면 거북2길 6 신기보건진료소,,978404.820315163,1638876.03082813,36550430010004,전라남도_고흥군_대서면
O,전라남도,고흥군,신평보건진료소,고흥군보건소,보건진료소,061-830-5135,전라남도 고흥군 금산면 평산1길 14 (신평보건진료소) 신평보건진료소,,970449.518667276,1610566.70485076,36550330010001,전라남도_고흥군_금산면
O,전라남도,고흥군,연홍보건진료소,고흥군보건소,보건진료소,061-830-5136,전라남도 고흥군 금산면 연홍길 30 (연흥보건진료소) 연홍보건진료소,,962524.844476637,1607243.53776558,36550330010014,전라남도_고흥군_금산면
O,전라남도,고흥군,오천보건진료소,고흥군보건소,보건진료소,061-830-5134,전라남도 고흥군 금산면 오천서당길 14-11 (오천보건진료소) 오천보건진료소,,973195.873767838,1604711.55607635,36550330010004,전라남도_고흥군_금산면
O,전라남도,고흥군,오취보건진료소,고흥군보건소,보건진료소,061-830-5144,전라남도 고흥군 포두면 오취길 267 (보건진료소) 오취보건진료소,,991716.266752239,1618622.38437027,36550350010028,전라남도_고흥군_포두면
O,전라남도,고흥군,옥강보건진료소,고흥군보건소,보건진료소,061-830-5141,전라남도 고흥군 포두면 내초안길 12 (옥강보건진료소) 옥강보건진료소,,990516.608276266,1618045.2975996,36550350010004,전라남도_고흥군_포두면
O,전라남도,고흥군,죽암보건진료소,고흥군보건소,보건진료소,061-830-5152,전라남도 고흥군 동강면 죽암안길 84-3 죽암보건진료소,,989772.037636968,1643485.72129512,36550420020002,전라남도_고흥군_동강면
O,전라남도,고흥군,지죽보건진료소,고흥군보건소,보건진료소,061-830-5140,전라남도 고흥군 도화면 지호길 7-3 (지죽리 보건진료소) 지죽보건진료소,,982277.888845816,1605234.78427141,36550340010023,전라남도_고흥군_도화면
O,전라남도,고흥군,풍남보건진료소,고흥군보건소,보건진료소,061-830-5132,전라남도 고흥군 풍양면 천마로 1497 풍남보건진료소,,976664.667457413,1614325.76256285,36550310020004,전라남도_고흥군_풍양면
O,전라남도,고흥군,풍류보건진료소,고흥군보건소,보건진료소,061-830-5155,전라남도 고흥군 두원면 풍류로 155 풍류보건진료소,,975678.57958278,1629884.78433967,36550440010008,전라남도_고흥군_두원면
O,전라남도,고흥군,화계보건진료소,고흥군보건소,보건진료소,061-830-5146,전라남도 고흥군 점암면 화전1길 21-6 화계보건진료소,,993705.798579368,1629315.69322574,36550380020002,전라남도_고흥군_점암면
O,전라남도,고흥군,성두보건진료소,고흥군보건소,보건진료소,061-830-6880,전라남도 고흥군 두원면 두원로 896 (보건소) 성두보건진료소,,978173.314863916,1631571.80499332,36550440010003,전라남도_고흥군_두원면
O,전라남도,고흥군,덕흥보건진료소,고흥군보건소,보건진료소,061-830-5214,전라남도 고흥군 동일면 덕흥음쪽길 51 (보건진료소)   ,,995688.370077254,1614860.90765283,36550370010001,전라남도_고흥군_동일면
O,전라남도,고흥군,여호보건진료소,고흥군보건소,보건진료소,061-830-5121,전라남도 고흥군 점암면 여호해안길 40 (보건진료소)   ,,997229.189908127,1629894.81839248,36550380020002,전라남도_고흥군_점암면
O,전라남도,보성군,내동보건진료소,보성군보건소,보건진료소,061-852-1324,전라남도 보성군 문덕면 문덕내동길 31-3 ;,,971519.229735145,1657655.04867984,36560360010001,전라남도_보성군_문덕면
O,전라남도,보성군,금호보건진료소,보성군보건소,보건진료소,061-852-0026,전라남도 보성군 노동면 영구길 53 노동면,,956850.605957098,1645147.57249693,36560310020001,전라남도_보성군_노동면
O,전라남도,보성군,마천보건진료소,보성군보건소,보건진료소,061-853-8501,전라남도 보성군 득량면 충의로 1249 득량면,,967529.467951904,1639690.63466837,36560380030002,전라남도_보성군_득량면
O,전라남도,보성군,비봉보건진료소,보성군보건소,보건진료소,061-853-8023,전라남도 보성군 득량면 청암길 31-10 득량면,,972257.023084254,1636039.36843025,36560380030004,전라남도_보성군_득량면
O,전라남도,보성군,영등보건진료소,보성군보건소,보건진료소,061-857-0950,전라남도 보성군 벌교읍 남하로 490-3 l,,988891.955309698,1645870.9451068,36560120060001,전라남도_보성군_벌교읍
O,전라남도,보성군,용전보건진료소,보성군보건소,보건진료소,061-857-9812,전라남도 보성군 조성면 대전길 28 k,,976110.421849726,1644091.20323612,36560370040001,전라남도_보성군_조성면
O,전라남도,보성군,용정보건진료소,보성군보건소,보건진료소,061-852-0515,전라남도 보성군 미력면 살내1길 26-12 k,,963988.929803046,1645914.69882587,36560320010001,전라남도_보성군_미력면
O,전라남도,보성군,은덕보건진료소,보성군보건소,보건진료소,061-853-6733,전라남도 보성군 겸백면 은덕길 36 k,,966805.947679837,1650738.8730084,36560330020001,전라남도_보성군_겸백면
O,전라남도,보성군,이동보건진료소,보성군보건소,보건진료소,061-852-7452,전라남도 보성군 율어면 배골길 46-1 k,,974541.002496928,1654501.34543187,36560340010002,전라남도_보성군_율어면
O,전라남도,보성군,장도보건진료소,보성군보건소,보건진료소,061-852-5127,전라남도 보성군 벌교읍 장암길 231 k,,991413.921945175,1645944.31957578,36560120060003,전라남도_보성군_벌교읍
O,전라남도,보성군,장암보건진료소,보성군보건소,보건진료소,061-857-5356,전라남도 보성군 벌교읍 장암길 231 k,,991413.921945175,1645944.31957578,36560120060003,전라남도_보성군_벌교읍
O,전라남도,보성군,천포보건진료소,보성군보건소,보건진료소,061-852-9188,전라남도 보성군 회천면 서동지등길 19 l,,965570.642160926,1635192.80267029,36560390010005,전라남도_보성군_회천면
O,전라남도,보성군,회령보건진료소,보성군보건소,보건진료소,061-852-8440,전라남도 보성군 회천면 시장길 37 j,,959964.379753965,1630605.9857628,36560390010008,전라남도_보성군_회천면
O,전라남도,보성군,고상보건진료소,보성군보건소,보건진료소,061-857-2968,전라남도 보성군 벌교읍 채동선로 766-5 (고상보건진료소) ㅂ,,982455.143091884,1653660.75625468,36560120040007,전라남도_보성군_벌교읍
O,전라남도,화순군,동가보건진료소,화순군보건소,보건진료소,061-375-6529,전라남도 화순군 한천면 외남로 435 (동가리보건진료소) 동가리진료소,,960902.388760541,1664414.8989833,36570310010001,전라남도_화순군_한천면
O,전라남도,화순군,매정보건진료소,화순군보건소,보건진료소,061-372-3403,전라남도 화순군 이양면 학포로 85 (이양 보건진료소) 매정리진료소,,956076.851137981,1652738.18448171,36570340010001,전라남도_화순군_이양면
O,전라남도,화순군,맹리보건진료소,화순군보건소,보건진료소,061-372-2607,전라남도 화순군 백아면 맹리길 14-2 (북면맹리보건진료소) 맹리보건진료소,,962905.220080594,1687407.97975403,36570430010001,전라남도_화순군_백아면
O,전라남도,화순군,무포보건진료소,화순군보건소,보건진료소,061-372-8481,전라남도 화순군 동면 무리길 12 (무포리보건진료소) 무포리진료소,,961159.439591669,1673347.47954127,36570420010002,전라남도_화순군_동면
O,전라남도,화순군,묵곡보건진료소,화순군보건소,보건진료소,061-372-3927,전라남도 화순군 이양면 월암길 8-1 묵곡리진료소,,957380.976051135,1657073.67446416,36570340010001,전라남도_화순군_이양면
O,전라남도,화순군,산간보건진료소,화순군보건소,보건진료소,061-372-7304,전라남도 화순군 춘양면 산간길 52 (신간리보건소) 산간리진료소,,949921.16307489,1659535.844519,36570320010003,전라남도_화순군_춘양면
O,전라남도,화순군,세청보건진료소,화순군보건소,보건진료소,061-372-0407,전라남도 화순군 청풍면 선하동길 80 (세청리 보건지소) 세청리진료소,,951934.568298664,1655596.96446198,36570330010001,전라남도_화순군_청풍면
O,전라남도,화순군,수만보건진료소,화순군보건소,보건진료소,061-372-0393,전라남도 화순군 화순읍 물촌길 3-1 (수만리보건진료소) 수만리진료소,,955940.767700558,1677043.38066673,36570111120002,전라남도_화순군_화순읍
O,전라남도,화순군,신성보건진료소,화순군보건소,보건진료소,061-372-4425,전라남도 화순군 도곡면 이문동길 25 (신성리보건진료소) 신성리진료소,,945216.571454404,1668456.25262583,36570360010001,전라남도_화순군_도곡면
O,전라남도,화순군,신율보건진료소,화순군보건소,보건진료소,061-372-2607,전라남도 화순군 동복면 신율길 15 (동복 보건진료소) 신율리진료소,,966465.194555453,1677599.44506519,36570400010002,전라남도_화순군_동복면
O,전라남도,화순군,용강리보건진료소,화순군보건소,보건진료소,061-375-0581,전라남도 화순군 도암면 중장터길 37-12 (용강 보건진료소) 용강리진료소,,942841.393664838,1657220.16797715,36570370010001,전라남도_화순군_도암면
O,전라남도,화순군,다산보건진료소,화순군보건소,보건진료소,061-372-6815,"전라남도 화순군 사평면 효당로 256 (다산마을회관,다산보건진료소) 다산리진료소",,965899.611130277,1669720.43610393,36570440010002,전라남도_화순군_사평면
O,전라남도,화순군,앵남보건진료소,화순군보건소,보건진료소,061-374-4275,전라남도 화순군 화순읍 앵무동길 18 (앵남리),,946186.736573719,1673411.61987141,36570111070003,전라남도_화순군_화순읍
O,전라남도,장흥군,대천보건진료소,장흥군보건소,보건진료소,061-860-7888,전라남도 장흥군 유치면 암천길 15-15 대천,,943073.387861222,1649828.05361347,36580350010002,전라남도_장흥군_유치면
O,전라남도,장흥군,대신보건진료소,장흥군보건소,보건진료소,061-860-7889,전라남도 장흥군 회진면 회진로 877 대신,,951116.992890837,1610236.79105691,36580370010005,전라남도_장흥군_회진면
O,전라남도,장흥군,봉림보건진료소,장흥군보건소,보건진료소,061-860-7886,전라남도 장흥군 장평면 곰치로 845 봉림,,947996.039332402,1644972.78806008,36580340010001,전라남도_장흥군_장평면
O,전라남도,장흥군,삭금보건진료소,장흥군보건소,보건진료소,061-860-7890,전라남도 장흥군 회진면 가학회진로 895 (삭금보건진료소) 삭금,,947397.450356091,1606236.62879991,36580370010004,전라남도_장흥군_회진면
O,전라남도,장흥군,삼산보건진료소,장흥군보건소,보건진료소,061-860-7880,전라남도 장흥군 관산읍 삼산로 61 삼산,,950108.657044507,1614585.23545496,36580120010011,전라남도_장흥군_관산읍
O,전라남도,장흥군,상발보건진료소,장흥군보건소,보건진료소,061-860-7883,전라남도 장흥군 용산면 접정남포로 945 상발,,953951.403366979,1623599.55102963,36580310010004,전라남도_장흥군_용산면
O,전라남도,장흥군,수문보건진료소,장흥군보건소,보건진료소,061-860-7884,전라남도 장흥군 안양면 수문1길 9 수문,,956727.339803885,1626217.0362579,36580320010005,전라남도_장흥군_안양면
O,전라남도,장흥군,신리보건진료소,장흥군보건소,보건진료소,061-860-7882,전라남도 장흥군 대덕읍 장흥대로 76 신리,,941170.024061615,1607497.04347134,36580130010007,전라남도_장흥군_대덕읍
O,전라남도,장흥군,죽청보건진료소,장흥군보건소,보건진료소,061-860-7881,전라남도 장흥군 관산읍 죽청2길 4 죽청,,951944.469611357,1620939.69123144,36580120010008,전라남도_장흥군_관산읍
O,전라남도,장흥군,장동보건진료소,장흥군보건소,보건진료소,061-860-7885,전라남도 장흥군 장동면 곰치로 10 (장동면보건진료소) (장동면보건진료소),,953919.615065351,1639967.16656289,36580330020001,전라남도_장흥군_장동면
O,전라남도,장흥군,장평부평보건진료소,장흥군보건소,보건진료소,061-860-7887,전라남도 장흥군 장평면 임리어곡길 68 (부평보건진료소) 부평,,953325.297472939,1645997.33350057,36580340020001,전라남도_장흥군_장평면
O,전라남도,강진군,강정보건진료소,강진군보건소,보건진료소,061-430-5315,전라남도 강진군 도암면 지석로 460 (강정보건진료소) 강정보건진료소,,924822.989319194,1623129.04544395,36590350010002,전라남도_강진군_도암면
O,전라남도,강진군,계율보건진료소,강진군보건소,보건진료소,061-430-5313,전라남도 강진군 대구면 계율길 41 (계율보건진료소) 계율보건진료소,,937099.328233701,1612944.10070082,36590330010001,전라남도_강진군_대구면
O,전라남도,강진군,단월보건진료소,강진군보건소,보건진료소,061-430-5312,전라남도 강진군 칠량면 치산길 9 (단월보건진료소) 단월보건진료소,,939432.441615171,1619031.7670168,36590320010002,전라남도_강진군_칠량면
O,전라남도,강진군,송천보건진료소,강진군보건소,보건진료소,061-430-5316,전라남도 강진군 신전면 운주로 331 (송천보건진료소) 송천보건진료소,,929209.778747886,1610225.54054597,36590360010006,전라남도_강진군_신전면
O,전라남도,강진군,신기보건진료소,강진군보건소,보건진료소,061-430-5314,전라남도 강진군 도암면 월곶로 278 (신기보건진료소) 신기보건진료소,,931577.883534364,1615836.39355979,36590350010005,전라남도_강진군_도암면
O,전라남도,강진군,영산보건진료소,강진군보건소,보건진료소,061-430-5318,전라남도 강진군 옴천면 장강로 1776 (옴천영산보건진료소) 영산보건진료소,,933300.651548257,1640715.99859502,36590400010001,전라남도_강진군_옴천면
O,전라남도,강진군,용상보건진료소,강진군보건소,보건진료소,061-430-5317,전라남도 강진군 작천면 열수로 58 (용상보건진료소) 용상보건진료소,,932887.381146669,1636106.41787686,36590380010001,전라남도_강진군_작천면
O,전라남도,해남군,구산보건진료소,해남군보건소,보건진료소,061-536-4412,전라남도 해남군 현산면 입제길 41 (구산리보건진료소) 구산보건진료소,,915922.402992363,1604338.1159053,36600330030001,전라남도_해남군_현산면
O,전라남도,해남군,금호보건진료소,해남군보건소,보건진료소,061-537-1597,전라남도 해남군 산이면 금호길 59 (금호보건진료소) 금호보건진료소,,896140.838480629,1633576.81145125,36600410010006,전라남도_해남군_산이면
O,전라남도,해남군,내사보건진료소,해남군보건소,보건진료소,061-536-7314,전라남도 해남군 해남읍 내사길 502 (해남읍내사리보건소) 내사보건진료소,,910850.456683371,1616902.94174212,36600110020001,전라남도_해남군_해남읍
O,전라남도,해남군,대진보건진료소,해남군보건소,보건진료소,061-532-5595,전라남도 해남군 산이면 산이로 1600 (산이대진보건진료소) 대진보건진료소,,901391.103921111,1631239.29979322,36600410010005,전라남도_해남군_산이면
O,전라남도,해남군,덕정보건진료소,해남군보건소,보건진료소,061-532-6132,전라남도 해남군 계곡면 덕정길 5 (덕정보건진료소) 덕정보건진료소,,919301.629303996,1627512.47640995,36600380020003,전라남도_해남군_계곡면
O,전라남도,해남군,동리보건진료소,해남군보건소,보건진료소,061-533-9110,전라남도 해남군 옥천면 동리길 10 (동리보건진료소) 동리보건진료소,,924700.797758556,1618091.76783756,36600370030004,전라남도_해남군_옥천면
O,전라남도,해남군,산호보건진료소,해남군보건소,보건진료소,061-533-4519,"전라남도 해남군 화원면 신용리길 220-19, 보건소 (산호보건진료소) 산호보건진료소",,889179.333925074,1628799.12906905,36600430010010,전라남도_해남군_화원면
O,전라남도,해남군,삼호보건진료소,해남군보건소,보건진료소,061-536-7002,전라남도 해남군 화산면 사포길 26 (삼호보건진료소) 삼호보건진료소,,906619.65853546,1606888.92197125,36600320010003,전라남도_해남군_화산면
O,전라남도,해남군,송호보건진료소,해남군보건소,보건진료소,061-533-3498,전라남도 해남군 송지면 땅끝해안로 1796-14 (송호보건진료소) 송호보건진료소,,909512.125128941,1591897.85566527,36600340010004,전라남도_해남군_송지면
O,전라남도,해남군,신방보건진료소,해남군보건소,보건진료소,061-533-4438,전라남도 해남군 현산면 백방산길 142 (신방보건진료소) 신방보건진료소,,911668.060220465,1605322.03502486,36600330020001,전라남도_해남군_현산면
O,전라남도,해남군,신정보건진료소,해남군보건소,보건진료소,061-533-3502,전라남도 해남군 송지면 독고개길 3 (신정보건진료소) 신정보건진료소,,911134.691992606,1602703.43442801,36600340010007,전라남도_해남군_송지면
O,전라남도,해남군,어불보건진료소,해남군보건소,보건진료소,061-534-1255,전라남도 해남군 송지면 어불길 40-15 (어불보건진료소) 어불보건진료소,,905500.605051662,1594430.82630794,36600340010010,전라남도_해남군_송지면
O,전라남도,해남군,연곡보건진료소,해남군보건소,보건진료소,061-533-4653,전라남도 해남군 화산면 연곡길 58 (연곡보건진료소) 연곡보건진료소,,908127.345302795,1614308.09961984,36600320010007,전라남도_해남군_화산면
O,전라남도,해남군,와룡보건진료소,해남군보건소,보건진료소,061-533-7344,전라남도 해남군 북평면 와룡길 56 (와룡보건진료소) 와룡보건진료소,,921762.674020225,1604290.69292047,36600350010001,전라남도_해남군_북평면
O,전라남도,해남군,평암보건진료소,해남군보건소,보건진료소,061-533-1791,전라남도 해남군 북평면 땅끝해안로 3456 (평암보건진료소) 평암보건진료소,,916355.029841968,1596375.47636956,36600350020013,전라남도_해남군_북평면
O,전라남도,해남군,한자보건진료소,해남군보건소,보건진료소,061-533-5346,전라남도 해남군 황산면 한자길 6 (한자보건진료소) 한자보건진료소,,903252.820747353,1617974.98236939,36600400020007,전라남도_해남군_황산면
O,전라남도,해남군,고당보건진료소,해남군보건소,보건진료소,061-531-1518,전라남도 해남군 문내면 문내화원로 551 (고당보건진료소) 고당보건진료소,,894540.161671818,1627068.50633412,36600420010001,전라남도_해남군_문내면
O,전라남도,해남군,연구보건진료소,해남군보건소,보건진료소,061-533-7746,전라남도 해남군 마산면 연구길 160 (연구보건진료소) 연구보건진료소,,912964.613527029,1627258.49535259,36600390010002,전라남도_해남군_마산면
O,전라남도,영암군,금강보건진료소,영암군보건소,보건진료소,061-472-6819,전라남도 영암군 서호면 금강길 16 (서호금강보건진료소) 금강보건진료소,,914271.20266174,1646588.46172182,36610370010003,전라남도_영암군_서호면
O,전라남도,영암군,남송보건진료소,영암군보건소,보건진료소,061-472-1406,전라남도 영암군 금정면 남송길 27 (남송보건진료소) 남송보건진료소,,933615.851778929,1650649.05827609,36610320010002,전라남도_영암군_금정면
O,전라남도,영암군,모정보건진료소,영암군보건소,보건진료소,061-472-0423,전라남도 영암군 군서면 모정1길 39-2 (군남복지회관) 모정보건진료소,,918897.807067243,1643013.73510687,36610360030001,전라남도_영암군_군서면
O,전라남도,영암군,미암보건진료소,영암군보건소,보건진료소,061-472-4882,전라남도 영암군 미암면 미촌길 45 (보건진료소) 미암보건진료소,,917212.376585955,1634605.46291528,36610390010003,전라남도_영암군_미암면
O,전라남도,영암군,신포보건진료소,영암군보건소,보건진료소,061-472-4318,전라남도 영암군 미암면 곤미현로 367 (신포보건진료소) 신포보건진료소,,912153.148440297,1634436.69633219,36610390010002,전라남도_영암군_미암면
O,전라남도,영암군,신학보건진료소,영암군보건소,보건진료소,061-472-5884,전라남도 영암군 시종면 신학1로 9 (신학보건진료소) 신학보건진료소,,917147.758210331,1648901.44262435,36610340020004,전라남도_영암군_시종면
O,전라남도,영암군,갈곡보건진료소,영암군보건소,보건진료소,061-472-8915,전라남도 영암군 신북면 치릿길 1-8 갈곡보건진료소,,925366.489134014,1659141.90807299,36610330020001,전라남도_영암군_신북면
O,전라남도,영암군,은곡보건진료소,영암군보건소,보건진료소,061-472-5297,전라남도 영암군 학산면 은곡길 48-7 (학산은곡보건진료소) 은곡보건진료소,,911684.331661974,1641261.07969153,36610380010001,전라남도_영암군_학산면
O,전라남도,영암군,용산보건진료소,영암군보건소,보건진료소,061-473-2683,전라남도 영암군 덕진면 용산용동길 91-80 용산보건진료소,,922690.855167522,1649011.61061961,36610310010001,전라남도_영암군_덕진면
O,전라남도,영암군,용소보건진료소,영암군보건소,보건진료소,061-472-4276,전라남도 영암군 학산면 천해길 41 (용소보건진료소) 용소보건진료소,,918726.577438882,1635980.31483243,36610380020001,전라남도_영암군_학산면
O,전라남도,영암군,월악보건진료소,영암군보건소,보건진료소,061-472-7714,전라남도 영암군 시종면 금지로 65 월악보건진료소,,920037.535657214,1657116.53656129,36610340010001,전라남도_영암군_시종면
O,전라남도,영암군,장암보건진료소,영암군보건소,보건진료소,061-473-2348,전라남도 영암군 영암읍 마당바우로 105 (영암장암보건진료소) 장암보건진료소,,929688.615636806,1645981.25292554,36610110050001,전라남도_영암군_영암읍
O,전라남도,영암군,해창보건진료소,영암군보건소,보건진료소,061-472-1271,전라남도 영암군 군서면 온천로 172 해창보건진료소,,921996.715096284,1645843.75665967,36610360010001,전라남도_영암군_군서면
O,전라남도,무안군,도대보건진료소,무안군보건소,보건진료소,061-452-5820,전라남도 무안군 청계면 청운로 402 (도대리 보건진료소) .,,899990.142063047,1662218.54558682,36620330020004,전라남도_무안군_청계면
O,전라남도,무안군,만풍보건진료소,무안군보건소,보건진료소,061-454-6796,전라남도 무안군 해제면 진목길 2 (만풍보건진료소) .,,893260.414370399,1681862.68830431,36620360010002,전라남도_무안군_해제면
O,전라남도,무안군,광암보건진료소,무안군보건소,보건진료소,061-282-3232,전라남도 무안군 일로읍 삼산로 94 (광암보건진료소) .,,909370.801855249,1653113.41159303,36620120020001,전라남도_무안군_일로읍
O,전라남도,무안군,봉명보건진료소,무안군보건소,보건진료소,061-452-3909,전라남도 무안군 몽탄면 봉명양장로 262 (봉명보건진료소) .,,906878.450821148,1655737.77045903,36620320020002,전라남도_무안군_몽탄면
O,전라남도,무안군,사창보건진료소,무안군보건소,보건진료소,061-452-3808,전라남도 무안군 몽탄면 우명길 109 (사창보건진료소) .,,910743.769867681,1664318.32859846,36620320010001,전라남도_무안군_몽탄면
O,전라남도,무안군,성내보건진료소,무안군보건소,보건진료소,061-452-4709,전라남도 무안군 운남면 항장길 3 (성내보건진료소) .,,893128.382554052,1660531.90612541,36620370010001,전라남도_무안군_운남면
O,전라남도,무안군,송현보건진료소,무안군보건소,보건진료소,061-452-1945,전라남도 무안군 망운면 서은길 2 (송현보건진료소) .,,895929.913125242,1667577.66035275,36620350030001,전라남도_무안군_망운면
O,전라남도,무안군,죽산보건진료소,무안군보건소,보건진료소,061-281-2913,전라남도 무안군 일로읍 죽산길 3 (죽산보건진료소) .,,908884.612924181,1648322.06649547,36620120020010,전라남도_무안군_일로읍
O,전라남도,무안군,천장보건진료소,무안군보건소,보건진료소,061-452-7721,전라남도 무안군 해제면 창매로 23 (천장보건진료소) .,,890186.933943595,1676728.4546903,36620360010006,전라남도_무안군_해제면
O,전라남도,무안군,학송보건진료소,무안군보건소,보건진료소,061-454-7397,전라남도 무안군 해제면 봉대로 414 (학송보건진료소) .,,887721.193744868,1681928.47892003,36620360010013,전라남도_무안군_해제면
O,전라남도,무안군,해운보건진료소,무안군보건소,보건진료소,061-452-4709,전라남도 무안군 현경면 장군로 687 (해운보건진료소) .,,905590.073238625,1674108.9288249,36620340030010,전라남도_무안군_현경면
O,전라남도,함평군,금곡보건진료소,함평군보건소,보건진료소,061-320-2950,전라남도 함평군 대동면 옥동길 43 (금곡보건진료소) 금곡보건진료소,,916782.527379539,1676265.89507035,36630350010002,전라남도_함평군_대동면
O,전라남도,함평군,금송보건진료소,함평군보건소,보건진료소,061-320-2947,전라남도 함평군 학교면 중천포로 457 금송보건진료소,,915599.826309229,1667682.92175351,36630330040001,전라남도_함평군_학교면
O,전라남도,함평군,대각보건진료소,함평군보건소,보건진료소,061-320-2953,전라남도 함평군 해보면 올림픽로 1018 (대각보건진료소) 대각보건진료소,,913058.567074369,1685490.00309818,36630370020002,전라남도_함평군_해보면
O,전라남도,함평군,덕산보건진료소,함평군보건소,보건진료소,061-320-2951,전라남도 함평군 대동면 외덕길 3 (덕산보건진료소) 덕산보건진료소,,910096.375010482,1677726.27570453,36630350010006,전라남도_함평군_대동면
O,전라남도,함평군,동정보건진료소,함평군보건소,보건진료소,061-320-2946,전라남도 함평군 신광면 군유로 436 (동정보건진료소) 동정보건진료소,,906260.829893983,1686495.08518617,36630320010001,전라남도_함평군_신광면
O,전라남도,함평군,복천보건진료소,함평군보건소,보건진료소,061-320-2948,전라남도 함평군 학교면 고막천로 817 복천보건진료소,,916261.749070129,1672602.66812593,36630330030001,전라남도_함평군_학교면
O,전라남도,함평군,산남보건진료소,함평군보건소,보건진료소,061-320-2943,전라남도 함평군 손불면 석산로 516 산남보건진료소,,902084.460119506,1681040.54765939,36630310010003,전라남도_함평군_손불면
O,전라남도,함평군,삼정보건진료소,함평군보건소,보건진료소,061-320-2941,전라남도 함평군 함평읍 함장로 675-13 (삼정보건진료소) 삼정,,907192.775614392,1671923.75576029,36630110040001,전라남도_함평군_함평읍
O,전라남도,함평군,석성보건진료소,함평군보건소,보건진료소,061-320-2942,전라남도 함평군 함평읍 돌머리길 468 (석성보건진료소) 석성보건진료소,,905311.067225269,1676820.86466759,36630110020001,전라남도_함평군_함평읍
O,전라남도,함평군,양정보건진료소,함평군보건소,보건진료소,061-320-2955,전라남도 함평군 월야면 갈동길 25 (양정보건진료소) 양정보건진료소,,920805.680297893,1685746.88629687,36630380010001,전라남도_함평군_월야면
O,전라남도,함평군,영흥보건진료소,함평군보건소,보건진료소,061-320-2949,전라남도 함평군 엄다면 영흥길 78-19 (영흥보건진료소) 영흥보건진료소,,911225.118785603,1666393.86478065,36630340030002,전라남도_함평군_엄다면
O,전라남도,함평군,용두보건진료소,함평군보건소,보건진료소,061-320-2952,전라남도 함평군 나산면 회화정길 17 (용두보건진료소) 용두보건진료소,,920432.993783022,1683013.38521938,36630360020001,전라남도_함평군_나산면
O,전라남도,함평군,월천보건진료소,함평군보건소,보건진료소,061-320-2944,전라남도 함평군 손불면 손무로 1050 (월천보건진료소) 월천보건진료소,,900600.595551704,1684991.3172335,36630310010004,전라남도_함평군_손불면
O,전라남도,함평군,정산보건진료소,함평군보건소,보건진료소,061-320-2956,전라남도 함평군 월야면 해삼로 602 (정산보건진료소) 정산보건진료소,,919051.988343213,1689836.28810622,36630380020001,전라남도_함평군_월야면
O,전라남도,함평군,계림보건진료소,함평군보건소,보건진료소,061-320-2954,전라남도 함평군 월야면 금치죽림길 4-6 (계림보건진료소) 계림보건진료소,,920605.046489209,1691232.76084669,36630380020001,전라남도_함평군_월야면
O,전라남도,함평군,죽장보건진료소,함평군보건소,보건진료소,061-320-2945,전라남도 함평군 손불면 죽암죽장길 356 (죽장보건진료소) 죽장보건진료소,,906557.442269433,1683215.93686572,36630310010001,전라남도_함평군_손불면
